,candidateID,Office,District type,District name,GeoID,Party,First Name,Last Name,Incumbent (Y/N),Issue Stance,edited issue stance for site,Source URL,Issue Tag 1,state
675,JacCharlier.IL.2016,Illinois House of Representatives,State House,15,state-house-of-representatives-district-15,Democrat,Jac,Charlier,N,Reduce classroom size. What is known without any doubt about what works best to improve education is to reduce the teacher-to-student ratio.,Supports reducing classroom size,http://elections.chicagotribune.com/candidates/jac-charlier/,Education,IL
676,JacCharlier.IL.2016,Illinois House of Representatives,State House,15,state-house-of-representatives-district-15,Democrat,Jac,Charlier,N,"Reform funding so that each child in Illinois is funded for an adequate education by state grant, rather than have a child's education be determined by the size of her school district's property tax base.",Opposes having a child's education be determined by the size of her school district's property tax base.,http://elections.chicagotribune.com/candidates/jac-charlier/,Education,IL
677,JacCharlier.IL.2016,Illinois House of Representatives,State House,15,state-house-of-representatives-district-15,Democrat,Jac,Charlier,N,"Reform funding so that each child in Illinois is funded for an adequate education by state grant, rather than have a child's education be determined by the size of her school district's property tax base.",Supports reforming funding so that each child in Illinois is funded for an adequate education by state grant,http://elections.chicagotribune.com/candidates/jac-charlier/,Education,IL
678,JacCharlier.IL.2016,Illinois House of Representatives,State House,15,state-house-of-representatives-district-15,Democrat,Jac,Charlier,N,"Similarly, I do not support tuition vouchers because there will not be enough spots available to offer real choice to the kids and parents who want access to higher performing schools.",Opposes tuition vouchers,http://elections.chicagotribune.com/candidates/jac-charlier/,Education,IL
679,JacCharlier.IL.2016,Illinois House of Representatives,State House,15,state-house-of-representatives-district-15,Democrat,Jac,Charlier,N,Understand that standardized testing represents only one way to know how our children are doing.,Believes that standardized testing represents only one way to know how our children are doing,http://elections.chicagotribune.com/candidates/jac-charlier/,Education,IL
680,JacCharlier.IL.2016,Illinois House of Representatives,State House,15,state-house-of-representatives-district-15,Democrat,Jac,Charlier,N,"As such, I strongly support the goal of reducing carbon emissions and doing it with a sense of urgency.",Supports the goal of reducing carbon emissions and doing it with a sense of urgency,http://www.suntimescandidates.com/charlier--jac.html,Environment / Energy,IL
681,JacCharlier.IL.2016,Illinois House of Representatives,State House,15,state-house-of-representatives-district-15,Democrat,Jac,Charlier,N,I am a strong environmentalist and I support the proposal to increase the Illinois Renewable Portfolio Standard because the long run requires that we invest in more renewable energy.,Supports the proposal to increase the Illinois Renewable Portfolio Standard,http://www.suntimescandidates.com/charlier--jac.html,Environment / Energy,IL
682,JacCharlier.IL.2016,Illinois House of Representatives,State House,15,state-house-of-representatives-district-15,Democrat,Jac,Charlier,N,I support allowing families to petition the courts to temporarily remove guns from people in crisis.,Supports allowing families to petition the courts to temporarily remove guns from people in crisis,http://www.suntimescandidates.com/charlier--jac.html,Guns,IL
683,JacCharlier.IL.2016,Illinois House of Representatives,State House,15,state-house-of-representatives-district-15,Democrat,Jac,Charlier,N,I support state licensing for all firearms dealers.,Supports state licensing for all firearm dealers,http://www.suntimescandidates.com/charlier--jac.html,Guns,IL
684,JacCharlier.IL.2016,Illinois House of Representatives,State House,15,state-house-of-representatives-district-15,Democrat,Jac,Charlier,N,Q) Do you support tighter gun background check laws? Do you support limiting straw gun purchases? A) Yes to both.,Supports tighter gun background check laws,http://www.suntimescandidates.com/charlier--jac.html,Guns,IL
685,JacCharlier.IL.2016,Illinois House of Representatives,State House,15,state-house-of-representatives-district-15,Democrat,Jac,Charlier,N,Q) Do you support tighter gun background check laws? Do you support limiting straw gun purchases? A) Yes to both.,Supports limiting straw gun purchases,http://www.suntimescandidates.com/charlier--jac.html,Guns,IL
686,JacCharlier.IL.2016,Illinois House of Representatives,State House,15,state-house-of-representatives-district-15,Democrat,Jac,Charlier,N,"Jac Stands in Solidarity with Citizens, Urges Elected Officials to Boycott O'Hare Runway Opening",Opposes O'Hare runway opening,http://www.citizensforjac.org/newsroom,Transportation / Infrastructure,IL
687,JacCharlier.IL.2016,Illinois House of Representatives,State House,15,state-house-of-representatives-district-15,Democrat,Jac,Charlier,N,I believe that any changes in pensions should apply only prospectively to new employees and not to any existing employees.,Supports limiting any changes in pensions to new employees only,http://elections.chicagotribune.com/candidates/jac-charlier/,Pensions,IL
688,JacCharlier.IL.2016,Illinois House of Representatives,State House,15,state-house-of-representatives-district-15,Democrat,Jac,Charlier,N,I support legislation that promotes transparency and preservation of police disciplinary records.,Supports legislation that promotes transparency and preservation of police disciplinary records,http://www.suntimescandidates.com/charlier--jac.html,Police,IL
689,JacCharlier.IL.2016,Illinois House of Representatives,State House,15,state-house-of-representatives-district-15,Democrat,Jac,Charlier,N,I believe expungement should be decided on a case-by-case basis.,Believes expungement should be decided on a case-by-case basis.,http://www.suntimescandidates.com/charlier--jac.html,Public Safety / Criminal Justice,IL
690,JacCharlier.IL.2016,Illinois House of Representatives,State House,15,state-house-of-representatives-district-15,Democrat,Jac,Charlier,N,"In general, I support reducing or eliminating prison terms for non-violent drug possession offenses, again using evidence-based tools to determine to whom it should apply and then ensuring we provide the necessary drug treatment and mental health services as well as other supports for those who receive reduced prison terms.",Supports reducing or eliminating prison terms for non-violent drug possession offenses,http://www.suntimescandidates.com/charlier--jac.html,Public Safety / Criminal Justice,IL
691,JacCharlier.IL.2016,Illinois House of Representatives,State House,15,state-house-of-representatives-district-15,Democrat,Jac,Charlier,N,"support the expansion of services and support for all crime victims, and especially those who are survivors of domestic violence, sexual assault and sex trafficking, as well as for our youngest citizens.","Supports the expansion of services and support for all crime victims, and especially those who are survivors of domestic violence, sexual assault and sex trafficking, as well as for our youngest citizens",http://www.suntimescandidates.com/charlier--jac.html,Public Safety / Criminal Justice,IL
692,JacCharlier.IL.2016,Illinois House of Representatives,State House,15,state-house-of-representatives-district-15,Democrat,Jac,Charlier,N,"However, as roads need ongoing and regular maintenance, I support using a gas tax and user fees to fund road projects, and user fees to fund other transportation infrastructure.",Supports the use of gas tax and user fees to fund road projects and user fees to fund other transportation infrastructure,http://www.suntimescandidates.com/charlier--jac.html,Taxes / Budget,IL
693,JacCharlier.IL.2016,Illinois House of Representatives,State House,15,state-house-of-representatives-district-15,Democrat,Jac,Charlier,N,"I support initiatives that provide tax incentives and infrastructure improvements to community and neighborhood downtowns, like in the 15th District in Edgebrook, on Lawrence Avenue (between Mayfair and North Mayfair), in Niles and Morton Grove for example.",Supports initiatives that provide tax incentives and infrastructure improvements to community and neighborhood downtowns,http://www.suntimescandidates.com/charlier--jac.html,Taxes / Budget,IL
